Date,Demographic Group,ONS Code,Org Code,Org Name,Opt Out Rate,Opt-Out Count,Population
26/05/2021,All,E38000137,10R,NHS Portsmouth CCG,1.723636142,"3,968","230,211"
26/05/2021,All,E38000141,03L,NHS Rotherham CCG,1.550258942,"4,110","265,117"
26/05/2021,All,E38000143,01G,NHS Salford CCG,2.077271898,"6,033","290,429"
26/05/2021,All,E38000146,03N,NHS Sheffield CCG,1.819864382,"11,170","613,782"
26/05/2021,All,E38000150,11X,NHS Somerset CCG,3.517767910,"20,725","589,152"
26/05/2021,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,2.513601087,"5,438","216,343"
26/05/2021,All,E38000161,01T,NHS South Sefton CCG,1.980109595,"3,104","156,759"
26/05/2021,All,E38000163,00N,NHS South Tyneside CCG,1.881508487,"2,983","158,543"
26/05/2021,All,E38000168,99G,NHS Southend CCG,3.730144941,"7,085","189,939"
26/05/2021,All,E38000170,01V,NHS Southport and Formby CCG,4.424729516,"5,566","125,793"
26/05/2021,All,E38000172,01X,NHS St Helens CCG,3.083199270,"6,152","199,533"
26/05/2021,All,E38000173,05V,NHS Stafford and Surrounds CCG,2.176621036,"3,285","150,922"
26/05/2021,All,E38000174,01W,NHS Stockport CCG,2.816201650,"8,956","318,017"
26/05/2021,All,E38000175,05W,NHS Stoke on Trent CCG,1.033579520,"3,062","296,252"
26/05/2021,All,E38000176,00P,NHS Sunderland CCG,1.188831106,"3,381","284,397"
26/05/2021,All,E38000182,01Y,NHS Tameside and Glossop CCG,6.973908415,"17,558","251,767"
26/05/2021,All,E38000185,07G,NHS Thurrock CCG,5.283299438,"9,664","182,916"
26/05/2021,All,E38000187,02A,NHS Trafford CCG,2.261160330,"5,518","244,034"
26/05/2021,All,E38000188,03Q,NHS Vale of York CCG,2.456264937,"8,993","366,125"
26/05/2021,All,E38000190,03R,NHS Wakefield CCG,2.263972795,"8,728","385,517"
26/05/2021,All,E38000194,02E,NHS Warrington CCG,1.834002192,"4,049","220,774"
26/05/2021,All,E38000197,07H,NHS West Essex CCG,2.886213592,"9,290","321,875"
26/05/2021,All,E38000200,02G,NHS West Lancashire CCG,4.971527345,"5,666","113,969"
26/05/2021,All,E38000201,04V,NHS West Leicestershire CCG,2.129090981,"8,608","404,304"
26/05/2021,All,E38000204,07K,NHS West Suffolk CCG,2.607237831,"6,765","259,470"
26/05/2021,All,E38000205,02H,NHS Wigan Borough CCG,2.619450336,"8,781","335,223"
26/05/2021,All,E38000208,12F,NHS Wirral CCG,6.098386434,"20,632","338,319"
26/05/2021,All,E38000212,13T,NHS Newcastle Gateshead CCG,1.631578947,"8,680","532,000"
26/05/2021,All,E38000215,01H,NHS North Cumbria CCG,1.742954680,"5,703","327,203"
26/05/2021,All,E38000217,14L,NHS Manchester CCG,3.468077437,"23,475","676,888"
26/05/2021,All,E38000220,15E,NHS Birmingham and Solihull CCG,2.805454121,"37,576","1,339,391"
26/05/2021,All,E38000221,15A,NHS Berkshire West CCG,2.235845590,"12,473","557,865"
26/05/2021,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",1.869890574,"19,513","1,043,537"
26/05/2021,All,E38000223,14Y,NHS Buckinghamshire CCG,2.648058718,"15,189","573,590"
26/05/2021,All,E38000225,15F,NHS Leeds CCG,1.300584634,"11,677","897,827"
26/05/2021,All,E38000226,02M,NHS Fylde and Wyre CCG,2.975873986,"5,373","180,552"
26/05/2021,All,E38000227,01E,NHS Greater Preston CCG,2.540410388,"5,518","217,209"
26/05/2021,All,E38000228,01K,NHS Morecambe Bay CCG,3.361157992,"11,810","351,367"
26/05/2021,All,E38000229,15M,NHS Derby and Derbyshire CCG,2.090494485,"22,332","1,068,264"
26/05/2021,All,E38000230,15N,NHS Devon CCG,3.763670441,"47,330","1,257,549"
26/05/2021,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",2.676773096,"25,942","969,152"
26/05/2021,All,E38000232,36J,NHS Bradford District and Craven CCG,1.741812953,"11,253","646,051"
26/05/2021,All,E38000233,27D,NHS Cheshire CCG,2.599756166,"20,471","787,420"
26/05/2021,All,E38000234,84H,NHS County Durham CCG,1.630097974,"9,101","558,310"
26/05/2021,All,E38000235,97R,NHS East Sussex CCG,2.848483342,"16,043","563,212"
26/05/2021,All,E38000236,18C,NHS Herefordshire CCG,2.476188355,"20,013","808,218"
26/05/2021,All,E38000237,91Q,NHS Kent and Medway CCG,2.442690233,"47,375","1,939,460"
26/05/2021,All,E38000238,71E,NHS Lincolnshire CCG,3.006242403,"24,137","802,896"
26/05/2021,All,E38000239,26A,NHS Norfolk and Waveney CCG,3.428692137,"36,845","1,074,608"
26/05/2021,All,E38000240,93C,NHS North Central London CCG,4.395674801,"74,783","1,701,286"
26/05/2021,All,E38000241,42D,NHS North Yorkshire CCG,2.442793517,"10,591","433,561"
26/05/2021,All,E38000242,78H,NHS Northamptonshire CCG,2.010841211,"15,918","791,609"
26/05/2021,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,2.718591668,"30,021","1,104,285"
26/05/2021,All,E38000244,72Q,NHS South East London CCG,3.830188147,"77,405","2,020,919"
26/05/2021,All,E38000245,36L,NHS South West London CCG,3.291526060,"56,290","1,710,149"
26/05/2021,All,E38000246,92A,NHS Surrey Heartlands CCG,3.288578977,"36,635","1,114,007"
26/05/2021,All,E38000247,16C,NHS Tees Valley CCG,1.613850425,"11,487","711,776"
26/05/2021,All,E38000248,70F,NHS West Sussex CCG,3.001162978,"27,380","912,313"
26/05/2021,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",3.193909065,"33,673","1,054,288"
26/05/2021,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,1.629953615,"24,320","1,492,067"
26/05/2021,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,3.557923251,"36,619","1,029,224"
26/05/2021,All,E38000252,D4U1Y,NHS Frimley CCG,2.527218108,"20,325","804,244"
26/05/2021,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",2.201150400,"36,844","1,673,852"
26/05/2021,All,E38000254,X2C4Y,NHS Kirklees CCG,2.052844212,"9,192","447,769"
26/05/2021,All,E38000255,A3A8R,NHS North East London CCG,2.576369309,"58,975","2,289,074"
26/05/2021,All,E38000256,W2U3Z,NHS North West London CCG,2.548476848,"68,111","2,672,616"
26/05/2021,All,E38000257,M2L0M,"NHS Shropshire, Telford and Wrekin CCG",2.103133849,"10,792","513,139"
26/05/2021,All,E40000003,Y56,London,3.228425818,"335,564","10,394,044"
26/05/2021,All,E40000005,Y59,South East,2.572700051,"243,726","9,473,549"
26/05/2021,All,E40000006,Y58,South West,3.050563906,"180,960","5,932,018"
26/05/2021,All,E40000007,Y61,East of England,3.145291644,"220,605","7,013,817"
26/05/2021,All,E40000008,Y60,Midlands,2.321307024,"261,813","11,278,689"
26/05/2021,All,E40000009,Y63,North East and Yorkshire,1.875845681,"170,326","9,079,958"
26/05/2021,All,E40000010,Y62,North West,3.374599372,"257,373","7,626,772"
26/05/2021,All,Unallocated,Unallocated,Unallocated,0,"13,053",
26/05/2021,Female,,,England,3.024774146,"918,441","30,363,953"
26/05/2021,Male,,,England,2.513187659,"764,886","30,434,894"
26/05/2021,Unknown,,,England,0,14,0
02/06/2021,0-9,,,England,1.252240267,"82,965","6,625,326"
02/06/2021,10-19,,,England,1.891462788,"131,142","6,933,364"
02/06/2021,20-29,,,England,3.038743515,"242,108","7,967,372"
02/06/2021,30-39,,,England,3.380771750,"304,320","9,001,495"
02/06/2021,40-49,,,England,3.166660190,"252,601","7,976,890"
02/06/2021,50-59,,,England,3.086058627,"253,574","8,216,759"
02/06/2021,60-69,,,England,3.437413175,"217,003","6,312,974"
02/06/2021,70-79,,,England,4.150602376,"206,312","4,970,652"
02/06/2021,80-89,,,England,3.683085286,"86,239","2,341,488"
02/06/2021,90+,,,England,2.532856179,"13,030","514,439"
02/06/2021,All,,,England,2.940009342,"1,789,312","60,860,759"
02/06/2021,All,E38000006,02P,NHS Barnsley CCG,2.256693711,"5,969","264,502"
02/06/2021,All,E38000007,99E,NHS Basildon and Brentwood CCG,4.180240588,"11,895","284,553"
02/06/2021,All,E38000008,02Q,NHS Bassetlaw CCG,3.004110452,"3,625","120,668"
02/06/2021,All,E38000014,00Q,NHS Blackburn with Darwen CCG,2.977689566,"5,356","179,871"
02/06/2021,All,E38000015,00R,NHS Blackpool CCG,8.928968795,"15,649","175,261"
02/06/2021,All,E38000016,00T,NHS Bolton CCG,3.581682638,"11,377","317,644"
02/06/2021,All,E38000021,09D,NHS Brighton and Hove CCG,3.052567723,"9,913","324,743"
02/06/2021,All,E38000024,00V,NHS Bury CCG,2.106301106,"4,379","207,900"
02/06/2021,All,E38000025,02T,NHS Calderdale CCG,2.143085233,"4,765","222,343"
02/06/2021,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,2.282363331,"23,002","1,007,815"
02/06/2021,All,E38000028,04Y,NHS Cannock Chase CCG,1.094008021,"1,484","135,648"
02/06/2021,All,E38000030,99F,NHS Castle Point and Rochford CCG,2.312904651,"4,294","185,654"
02/06/2021,All,E38000034,00X,NHS Chorley and South Ribble CCG,2.392127338,"4,480","187,281"
02/06/2021,All,E38000044,02X,NHS Doncaster CCG,1.200068680,"3,914","326,148"
02/06/2021,All,E38000045,11J,NHS Dorset CCG,4.172750544,"33,922","812,941"
02/06/2021,All,E38000049,06K,NHS East and North Hertfordshire CCG,3.862483966,"23,698","613,543"
02/06/2021,All,E38000050,01A,NHS East Lancashire CCG,2.013237939,"7,893","392,055"
02/06/2021,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,2.215940580,"7,557","341,029"
02/06/2021,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,2.798103797,"8,600","307,351"
02/06/2021,All,E38000053,05D,NHS East Staffordshire CCG,2.369568179,"3,479","146,820"
02/06/2021,All,E38000062,11M,NHS Gloucestershire CCG,2.668326453,"17,834","668,359"
02/06/2021,All,E38000068,01F,NHS Halton CCG,3.628458910,"4,874","134,327"
02/06/2021,All,E38000079,06N,NHS Herts Valley CCG,3.988760825,"26,447","663,038"
02/06/2021,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",3.007221494,"7,225","240,255"
02/06/2021,All,E38000085,03F,NHS Hull CCG,2.471975935,"7,511","303,846"
02/06/2021,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,2.177838393,"9,070","416,468"
02/06/2021,All,E38000089,11N,NHS Kernow CCG,3.274901298,"19,435","593,453"
02/06/2021,All,E38000091,01J,NHS Knowsley CCG,2.821461336,"4,767","168,955"
02/06/2021,All,E38000097,04C,NHS Leicester City CCG,1.288242859,"5,439","422,203"
02/06/2021,All,E38000101,99A,NHS Liverpool CCG,2.469080352,"13,743","556,604"
02/06/2021,All,E38000106,06Q,NHS Mid Essex CCG,3.939429405,"15,820","401,581"
02/06/2021,All,E38000117,06T,NHS North East Essex CCG,2.617816957,"9,476","361,981"
02/06/2021,All,E38000119,03H,NHS North East Lincolnshire CCG,1.686130275,"2,879","170,746"
02/06/2021,All,E38000122,03K,NHS North Lincolnshire CCG,2.394695233,"4,377","182,779"
02/06/2021,All,E38000126,05G,NHS North Staffordshire CCG,1.557840593,"3,380","216,967"
02/06/2021,All,E38000127,99C,NHS North Tyneside CCG,1.947066643,"4,350","223,413"
02/06/2021,All,E38000130,00L,NHS Northumberland CCG,3.268139410,"10,838","331,626"
02/06/2021,All,E38000135,00Y,NHS Oldham CCG,8.960191413,"23,368","260,798"
02/06/2021,All,E38000136,10Q,NHS Oxfordshire CCG,2.576993589,"20,129","781,104"
02/06/2021,All,E38000137,10R,NHS Portsmouth CCG,1.873012287,"4,311","230,164"
02/06/2021,All,E38000141,03L,NHS Rotherham CCG,1.669619633,"4,429","265,270"
02/06/2021,All,E38000143,01G,NHS Salford CCG,2.234892382,"6,499","290,797"
02/06/2021,All,E38000146,03N,NHS Sheffield CCG,1.988469193,"12,199","613,487"
02/06/2021,All,E38000150,11X,NHS Somerset CCG,3.669127336,"21,636","589,677"
02/06/2021,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,2.633535439,"5,703","216,553"
02/06/2021,All,E38000161,01T,NHS South Sefton CCG,2.167451236,"3,398","156,774"
02/06/2021,All,E38000163,00N,NHS South Tyneside CCG,2.024398701,"3,211","158,615"
02/06/2021,All,E38000168,99G,NHS Southend CCG,3.888070692,"7,392","190,120"
02/06/2021,All,E38000170,01V,NHS Southport and Formby CCG,4.613172092,"5,806","125,857"
02/06/2021,All,E38000172,01X,NHS St Helens CCG,3.239845745,"6,469","199,670"
02/06/2021,All,E38000173,05V,NHS Stafford and Surrounds CCG,2.319621762,"3,503","151,016"
02/06/2021,All,E38000174,01W,NHS Stockport CCG,3.006671022,"9,573","318,392"
02/06/2021,All,E38000175,05W,NHS Stoke on Trent CCG,1.129139419,"3,348","296,509"
02/06/2021,All,E38000176,00P,NHS Sunderland CCG,1.313407230,"3,736","284,451"
02/06/2021,All,E38000182,01Y,NHS Tameside and Glossop CCG,7.137271713,"17,981","251,931"
02/06/2021,All,E38000185,07G,NHS Thurrock CCG,5.393930464,"9,884","183,243"
02/06/2021,All,E38000187,02A,NHS Trafford CCG,2.453276769,"5,991","244,204"
02/06/2021,All,E38000188,03Q,NHS Vale of York CCG,2.634409776,"9,649","366,268"
02/06/2021,All,E38000190,03R,NHS Wakefield CCG,2.401314426,"9,266","385,872"
02/06/2021,All,E38000194,02E,NHS Warrington CCG,2.014483630,"4,448","220,801"
02/06/2021,All,E38000197,07H,NHS West Essex CCG,3.046175137,"9,817","322,273"
02/06/2021,All,E38000200,02G,NHS West Lancashire CCG,5.124693861,"5,838","113,919"
02/06/2021,All,E38000201,04V,NHS West Leicestershire CCG,2.263631352,"9,157","404,527"
02/06/2021,All,E38000204,07K,NHS West Suffolk CCG,2.744996941,"7,134","259,891"
02/06/2021,All,E38000205,02H,NHS Wigan Borough CCG,2.754907132,"9,245","335,583"
02/06/2021,All,E38000208,12F,NHS Wirral CCG,6.270714805,"21,228","338,526"
02/06/2021,All,E38000212,13T,NHS Newcastle Gateshead CCG,1.784274250,"9,492","531,981"
02/06/2021,All,E38000215,01H,NHS North Cumbria CCG,1.885110255,"6,174","327,514"
02/06/2021,All,E38000217,14L,NHS Manchester CCG,3.637576878,"24,640","677,374"
02/06/2021,All,E38000220,15E,NHS Birmingham and Solihull CCG,2.963739123,"39,712","1,339,929"
02/06/2021,All,E38000221,15A,NHS Berkshire West CCG,2.433629507,"13,588","558,343"
02/06/2021,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",2.068912018,"21,603","1,044,172"
02/06/2021,All,E38000223,14Y,NHS Buckinghamshire CCG,2.866152207,"16,461","574,324"
02/06/2021,All,E38000225,15F,NHS Leeds CCG,1.473407844,"13,233","898,122"
02/06/2021,All,E38000226,02M,NHS Fylde and Wyre CCG,3.151448770,"5,697","180,774"
02/06/2021,All,E38000227,01E,NHS Greater Preston CCG,2.717631057,"5,914","217,616"
02/06/2021,All,E38000228,01K,NHS Morecambe Bay CCG,3.524639166,"12,381","351,270"
02/06/2021,All,E38000229,15M,NHS Derby and Derbyshire CCG,2.239822348,"23,945","1,069,058"
02/06/2021,All,E38000230,15N,NHS Devon CCG,3.960881439,"49,849","1,258,533"
02/06/2021,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",2.858270752,"27,731","970,202"
02/06/2021,All,E38000232,36J,NHS Bradford District and Craven CCG,1.899489415,"12,273","646,121"
02/06/2021,All,E38000233,27D,NHS Cheshire CCG,2.771254170,"21,842","788,163"
02/06/2021,All,E38000234,84H,NHS County Durham CCG,1.785106314,"9,962","558,062"
02/06/2021,All,E38000235,97R,NHS East Sussex CCG,3.018064756,"17,016","563,805"
02/06/2021,All,E38000236,18C,NHS Herefordshire CCG,2.627308774,"21,243","808,546"
02/06/2021,All,E38000237,91Q,NHS Kent and Medway CCG,2.587218881,"50,250","1,942,240"
02/06/2021,All,E38000238,71E,NHS Lincolnshire CCG,3.148116569,"25,292","803,401"
02/06/2021,All,E38000239,26A,NHS Norfolk and Waveney CCG,3.557814722,"38,258","1,075,323"
02/06/2021,All,E38000240,93C,NHS North Central London CCG,4.626027895,"78,871","1,704,940"
02/06/2021,All,E38000241,42D,NHS North Yorkshire CCG,2.603533647,"11,289","433,603"
02/06/2021,All,E38000242,78H,NHS Northamptonshire CCG,2.167540892,"17,178","792,511"
02/06/2021,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,2.872387051,"31,720","1,104,308"
02/06/2021,All,E38000244,72Q,NHS South East London CCG,4.075250131,"82,497","2,024,342"
02/06/2021,All,E38000245,36L,NHS South West London CCG,3.518419956,"60,223","1,711,649"
02/06/2021,All,E38000246,92A,NHS Surrey Heartlands CCG,3.505253215,"39,078","1,114,841"
02/06/2021,All,E38000247,16C,NHS Tees Valley CCG,1.730358951,"12,320","711,991"
02/06/2021,All,E38000248,70F,NHS West Sussex CCG,3.164892947,"28,915","913,617"
02/06/2021,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",3.337447095,"35,264","1,056,616"
02/06/2021,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,1.740014507,"25,980","1,493,091"
02/06/2021,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,3.692952218,"38,063","1,030,693"
02/06/2021,All,E38000252,D4U1Y,NHS Frimley CCG,2.713448054,"21,833","804,622"
02/06/2021,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",2.367897665,"39,658","1,674,819"
02/06/2021,All,E38000254,X2C4Y,NHS Kirklees CCG,2.223606673,"9,958","447,831"
02/06/2021,All,E38000255,A3A8R,NHS North East London CCG,2.782452036,"63,909","2,296,859"
02/06/2021,All,E38000256,W2U3Z,NHS North West London CCG,2.755267423,"73,814","2,679,014"
02/06/2021,All,E38000257,M2L0M,NHS Shropshire and Telford and Wrekin CCG,2.228358592,"11,451","513,876"
02/06/2021,All,E40000003,Y56,London,3.449368924,"359,314","10,416,804"
02/06/2021,All,E40000005,Y59,South East,2.754006223,"261,152","9,482,622"
02/06/2021,All,E40000006,Y58,South West,3.233941412,"192,010","5,937,337"
02/06/2021,All,E40000007,Y61,East of England,3.296037267,"231,451","7,022,099"
02/06/2021,All,E40000008,Y60,Midlands,2.459836524,"277,634","11,286,685"
02/06/2021,All,E40000009,Y63,North East and Yorkshire,2.026058589,"184,019","9,082,610"
02/06/2021,All,E40000010,Y62,North West,3.538256023,"270,061","7,632,602"
02/06/2021,All,Unallocated,Unallocated,Unallocated,0,"13,671",
02/06/2021,Female,,,England,3.194990923,"970,951","30,389,789"
02/06/2021,Male,,,England,2.685369058,"818,258","30,470,970"
02/06/2021,Unknown,,,England,0,18,0
09/06/2021,0-9,,,England,1.254217528,"83,096","6,625,326"
09/06/2021,10-19,,,England,2.255917907,"156,411","6,933,364"
09/06/2021,20-29,,,England,4.126467297,"328,771","7,967,372"
09/06/2021,30-39,,,England,4.770129851,"429,383","9,001,495"
09/06/2021,40-49,,,England,4.543612862,"362,439","7,976,890"
09/06/2021,50-59,,,England,4.432416723,"364,201","8,216,759"
09/06/2021,60-69,,,England,4.611265625,"291,108","6,312,974"
09/06/2021,70-79,,,England,4.801120658,"238,647","4,970,652"
09/06/2021,80-89,,,England,3.891371641,"91,116","2,341,488"
09/06/2021,90+,,,England,2.621690813,"13,487","514,439"
09/06/2021,All,,,England,3.875548118,"2,358,688","60,860,759"
09/06/2021,All,E38000006,02P,NHS Barnsley CCG,2.811320897,"7,436","264,502"
09/06/2021,All,E38000007,99E,NHS Basildon and Brentwood CCG,5.090440094,"14,485","284,553"
09/06/2021,All,E38000008,02Q,NHS Bassetlaw CCG,3.584214539,"4,325","120,668"
09/06/2021,All,E38000014,00Q,NHS Blackburn with Darwen CCG,4.309199371,"7,751","179,871"
09/06/2021,All,E38000015,00R,NHS Blackpool CCG,9.531498736,"16,705","175,261"
09/06/2021,All,E38000016,00T,NHS Bolton CCG,4.624988981,"14,691","317,644"
09/06/2021,All,E38000021,09D,NHS Brighton and Hove CCG,4.301863320,"13,970","324,743"
09/06/2021,All,E38000024,00V,NHS Bury CCG,2.953823954,"6,141","207,900"
09/06/2021,All,E38000025,02T,NHS Calderdale CCG,2.999419815,"6,669","222,343"
09/06/2021,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,3.044308727,"30,681","1,007,815"
09/06/2021,All,E38000028,04Y,NHS Cannock Chase CCG,1.628479594,"2,209","135,648"
09/06/2021,All,E38000030,99F,NHS Castle Point and Rochford CCG,3.101468323,"5,758","185,654"
09/06/2021,All,E38000034,00X,NHS Chorley and South Ribble CCG,3.180247863,"5,956","187,281"
09/06/2021,All,E38000044,02X,NHS Doncaster CCG,1.718851564,"5,606","326,148"
09/06/2021,All,E38000045,11J,NHS Dorset CCG,4.978590082,"40,473","812,941"
09/06/2021,All,E38000049,06K,NHS East and North Hertfordshire CCG,4.879690584,"29,939","613,543"
09/06/2021,All,E38000050,01A,NHS East Lancashire CCG,2.854446442,"11,191","392,055"
09/06/2021,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,3.158382425,"10,771","341,029"
09/06/2021,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,3.403275083,"10,460","307,351"
09/06/2021,All,E38000053,05D,NHS East Staffordshire CCG,3.014575671,"4,426","146,820"
09/06/2021,All,E38000062,11M,NHS Gloucestershire CCG,3.465203581,"23,160","668,359"
09/06/2021,All,E38000068,01F,NHS Halton CCG,4.563490586,"6,130","134,327"
09/06/2021,All,E38000079,06N,NHS Herts Valley CCG,5.119465249,"33,944","663,038"
09/06/2021,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",3.846746166,"9,242","240,255"
09/06/2021,All,E38000085,03F,NHS Hull CCG,3.037064829,"9,228","303,846"
09/06/2021,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,2.850879299,"11,873","416,468"
09/06/2021,All,E38000089,11N,NHS Kernow CCG,4.069909496,"24,153","593,453"
09/06/2021,All,E38000091,01J,NHS Knowsley CCG,3.691515492,"6,237","168,955"
09/06/2021,All,E38000097,04C,NHS Leicester City CCG,2.390319349,"10,092","422,203"
09/06/2021,All,E38000101,99A,NHS Liverpool CCG,3.497998577,"19,470","556,604"
